municipality code,year,gender,age,ethnicity,education,days in hospital,days in hospital observations,weighted_hosp_days_mun,weighted_days_gen_mun,weighted_days_age_mun,weighted_days_eth_mun,weighted_days_edu_mun
151,2014,Women,60-65,Immigrants and descendants,No higher education,1.963,219.0,0.011044238921001927,0.02136346469214332,0.03442205140523661,0.11988204127161182,0.014709905902480754
151,2014,Women,60-65,Non-western immigrants and descendants,Higher education,,,,,,,
151,2014,Women,60-65,Non-western immigrants and descendants,No higher education,0.988,82.0,0.0020813359023763647,0.0040260398548924116,0.006486988549923934,0.029719735876742478,0.002772147134302823
151,2015,Men,18-29,Danish,Higher education,0.481,135.0,0.001663762843014169,0.0034426359877001377,0.009006241331484048,0.0019954213017024155,0.006487012987012986
151,2015,Men,18-29,Danish,No higher education,0.223,2565.0,0.014655640677444976,0.030325257130739053,0.07933356449375867,0.017577131092127097,0.019711051380130257
151,2015,Men,18-29,Immigrants and descendants,Higher education,0.183,60.0,0.0002813292679802198,0.0005821227865549783,0.0015228848821081831,0.002977223427331887,0.0010969030969030969
151,2015,Men,18-29,Immigrants and descendants,No higher education,0.27,515.0,0.003562735401880653,0.007371964796946242,0.019285714285714285,0.037703362255965295,0.004791688204279955
151,2015,Men,18-29,Non-western immigrants and descendants,Higher education,,,,,,,
151,2015,Men,18-29,Non-western immigrants and descendants,No higher education,0.294,466.0,0.0035103128442952676,0.0072634927367193295,0.019001941747572814,0.04894748124330118,0.004721182673420862
151,2015,Men,30-39,Danish,Higher education,0.519,594.0,0.007898895692946271,0.01634429010709363,0.057807237952372026,0.00947348042529654,0.030797802197802197
151,2015,Men,30-39,Danish,No higher education,0.26,1244.0,0.008287171077916421,0.01714770437917506,0.060648790549409345,0.009939155552824043,0.011145801026913402
151,2015,Men,30-39,Immigrants and descendants,Higher education,0.093,129.0,0.00030738681493248606,0.0006360407167850705,0.0022495780986311643,0.0032529826464208246,0.0011985014985014986
151,2015,Men,30-39,Immigrants and descendants,No higher education,0.27,296.0,0.002047708114478977,0.00423709044640017,0.014985936621038816,0.02167028199566161,0.0027540576863434303
151,2015,Men,30-39,Non-western immigrants and descendants,Higher education,0.108,102.0,0.00028225165902277794,0.0005840313858551585,0.002065629101818864,0.003935691318327974,0.0011004995004995006
151,2015,Men,30-39,Non-western immigrants and descendants,No higher education,0.29,269.0,0.001998770145276589,0.004135828650196162,0.014627789236827301,0.02787066809574848,0.002688238740135773
151,2015,Men,40-49,Danish,Higher education,0.169,1127.0,0.004880037920520638,0.010097709680839784,0.02653427138478685,0.005852836334583,0.01902727272727273
151,2015,Men,40-49,Danish,No higher education,0.544,1813.0,0.025270234953496118,0.05228883469409395,0.1374020618556701,0.03030766394198267,0.03398711189220856
151,2015,Men,40-49,Immigrants and descendants,Higher education,0.095,95.0,0.00023123830997463427,0.0004784752412257449,0.0012573140150459738,0.002447125813449024,0.0009015984015984015
151,2015,Men,40-49,Immigrants and descendants,No higher education,0.457,208.0,0.0024355223039278485,0.005039550418831513,0.013242685984954027,0.025774403470715836,0.003275646989903167
151,2015,Men,40-49,Non-western immigrants and descendants,Higher education,0.121,66.0,0.00020461707960747137,0.00042339094475665355,0.0011125661744218445,0.002853161843515541,0.0007978021978021978
151,2015,Men,40-49,Non-western immigrants and descendants,No higher education,0.481,185.0,0.0022799713033897872,0.004717686353515003,0.012396907216494845,0.031791711325473385,0.003066439229470347
151,2015,Men,50-59,Danish,Higher education,0.432,821.0,0.009087396551282378,0.01880352030537589,0.05302317237255195,0.010898899883227828,0.03543176823176823
151,2015,Men,50-59,Danish,No higher education,0.936,2077.0,0.0498109610802224,0.10306817940833422,0.2906371654955898,0.05974039702538259,0.06699307350356663
151,2015,Men,50-59,Immigrants and descendants,Higher education,0.442,86.0,0.0009739424530477339,0.002015268794401442,0.005682762744804904,0.010306941431670281,0.003797402597402598
151,2015,Men,50-59,Immigrants and descendants,No higher education,1.366,161.0,0.005634938122934229,0.011659739158095645,0.032878756166841085,0.059632863340563995,0.007578689823908474
151,2015,Men,50-59,Non-western immigrants and descendants,Higher education,0.382,55.0,0.0005383176612262676,0.0011138797582440885,0.0031409777246225144,0.007506252232940336,0.002098901098901099
151,2015,Men,50-59,Non-western immigrants and descendants,No higher education,1.098,133.0,0.0037416792641369245,0.007742233061181211,0.021831962924203918,0.052173633440514476,0.00503235811020366
151,2015,Men,60-65,Danish,Higher education,2.28,1091.0,0.06373414640395603,0.13187784964478844,0.19712180045962435,0.07643906336426771,0.24849950049950048
151,2015,Men,60-65,Danish,No higher education,2.622,4190.0,0.28148761177585896,0.5824504294348425,0.8706062287027498,0.337600024583615,0.3785857541610669
151,2015,Men,60-65,Immigrants and descendants,Higher education,1.121,66.0,0.0018956673242973173,0.00392248966175379,0.005863063634202393,0.02006127982646421,0.007391208791208791
151,2015,Men,60-65,Immigrants and descendants,No higher education,2.399,193.0,0.011863153040047144,0.02454707878273778,0.03669125921229891,0.12554419739696313,0.015955305144905063
151,2015,Men,60-65,Non-western immigrants and descendants,Higher education,,,,,,,
151,2015,Men,60-65,Non-western immigrants and descendants,No higher education,2.417,120.0,0.007431397166209741,0.0153769483617856,0.022984388620334417,0.10362272240085744,0.009994830972810917
151,2015,Women,18-29,Danish,Higher education,0.506,245.0,0.0031763560429424274,0.006147171121138493,0.017194174757281553,0.0038095384426279884,0.012384615384615385
151,2015,Women,18-29,Danish,No higher education,0.471,2271.0,0.02740631325424684,0.05303917290623295,0.14835520110957004,0.032869553192797,0.03686002274371963
151,2015,Women,18-29,Immigrants and descendants,Higher education,0.263,95.0,0.0006401650055087244,0.0012389051420637676,0.0034653259361997228,0.006774674620390456,0.002496003996003996
151,2015,Women,18-29,Immigrants and descendants,No higher education,0.323,405.0,0.003351738450895488,0.006486586998562008,0.01814355062413315,0.03547044468546638,0.004507908611599297
151,2015,Women,18-29,Non-western immigrants and descendants,Higher education,0.231,78.0,0.000461656716800328,0.0008934397778549116,0.0024990291262135924,0.006437299035369775,0.0018000000000000002
151,2015,Women,18-29,Non-western immigrants and descendants,No higher education,0.323,375.0,0.0031034615286069335,0.006006099072742599,0.016799583911234397,0.04327438370846731,0.0041739894551845345
151,2015,Women,30-39,Danish,Higher education,0.342,894.0,0.007833867124445925,0.015160807259384144,0.05733133320832552,0.009395488906643722,0.030544255744255747
151,2015,Women,30-39,Danish,No higher education,0.584,978.0,0.014634041353865073,0.028321118659195715,0.10709769360585035,0.01755122610779915,0.01968200144732761
151,2015,Women,30-39,Immigrants and descendants,Higher education,0.307,166.0,0.001305747008634605,0.0025269995537263844,0.009555972248265517,0.013818329718004337,0.005091108891108891
151,2015,Women,30-39,Immigrants and descendants,No higher education,0.444,284.0,0.003230828358400164,0.0062525908662666736,0.023644477779861242,0.03419088937093276,0.004345291016230746
151,2015,Women,30-39,Non-western immigrants and descendants,Higher education,0.336,125.0,0.0010761228829844476,0.0020826102047900035,0.007875492218263641,0.015005359056806004,0.004195804195804196
151,2015,Women,30-39,Non-western immigrants and descendants,No higher education,0.44,252.0,0.0028409644110789414,0.00549809094064561,0.020791299456216012,0.039614147909967846,0.0038209448981701647
151,2015,Women,40-49,Danish,Higher education,0.243,1366.0,0.008504906607906941,0.01645946347994248,0.046243800501532456,0.010200295003380246,0.03316063936063936
151,2015,Women,40-49,Danish,No higher education,0.585,1654.0,0.02479156524635527,0.04797887638220856,0.13479938701588184,0.029733575072214368,0.033343326785898894
151,2015,Women,40-49,Immigrants and descendants,Higher education,0.273,110.0,0.0007694278613338799,0.0014890662964248526,0.004183616606297019,0.008142624728850327,0.0030000000000000005
151,2015,Women,40-49,Immigrants and descendants,No higher education,0.471,259.0,0.0031255989136283273,0.006048941339812565,0.01699484536082474,0.03307727765726681,0.004203763051793652
151,2015,Women,40-49,Non-western immigrants and descendants,Higher education,0.301,73.0,0.0005629916216146968,0.0010895522388059701,0.0030611590972415715,0.007850303679885673,0.002195104895104895
151,2015,Women,40-49,Non-western immigrants and descendants,No higher education,0.401,222.0,0.00228091931640575,0.004414241086924183,0.012402061855670105,0.03180493033226152,0.0030677142561769876
151,2015,Women,50-59,Danish,Higher education,0.505,1004.0,0.012990852955494632,0.025141072048395895,0.07579907310509792,0.015580480609673653,0.05065134865134865
151,2015,Women,50-59,Danish,No higher education,0.9,1930.0,0.044505367803428224,0.08613080775524372,0.25968007175960534,0.053377174113453385,0.05985733484958131
151,2015,Women,50-59,Immigrants and descendants,Higher education,0.988,84.0,0.002126418816777268,0.0041152377646650464,0.01240723576020332,0.022503253796095447,0.00829090909090909
151,2015,Women,50-59,Immigrants and descendants,No higher education,0.447,152.0,0.0017408593609879834,0.0033690682798631424,0.010157572133353266,0.01842299349240781,0.0023413625555670425
151,2015,Women,50-59,Non-western immigrants and descendants,Higher education,1.164,55.0,0.0016403187373491505,0.003174492983587048,0.00957093735984452,0.022872454448017148,0.006395604395604396
151,2015,Women,50-59,Non-western immigrants and descendants,No higher education,0.466,131.0,0.00156411898844449,0.0030270243467050133,0.009126326805202572,0.02180993211861379,0.002103656225231745
151,2015,Women,60-65,Danish,Higher education,1.272,1194.0,0.03891383330344103,0.07530956513115486,0.12035565417227989,0.04667100977198697,0.15172507492507492
151,2015,Women,60-65,Danish,No higher education,2.24,5349.0,0.3069963360578032,0.5941270392224922,0.9495015452888502,0.3681937188863623,0.4128936214204487
151,2015,Women,60-65,Immigrants and descendants,Higher education,1.191,94.0,0.002868482410515258,0.005551346258739525,0.00887185989381092,0.030356290672451193,0.011184215784215785
151,2015,Women,60-65,Immigrants and descendants,No higher education,1.552,230.0,0.009146019626431627,0.017700203302424757,0.028287502971709327,0.09678958785249459,0.012300906302767152
151,2015,Women,60-65,Non-western immigrants and descendants,Higher education,,,,,,,
151,2015,Women,60-65,Non-western immigrants and descendants,No higher education,1.109,92.0,0.0026141587025032666,0.005059156047007487,0.008085268246295269,0.036451589853519116,0.0035159033736517453
151,2016,Men,18-29,Danish,Higher education,0.121,157.0,0.00048757763975155273,0.001010048915355168,0.002685847589424572,0.0005860920001234072,0.001848676527831841
151,2016,Men,18-29,Danish,No higher education,0.19,2538.0,0.012376674708690518,0.025639089749042963,0.06817757670012724,0.014877364020609013,0.016810290734156033
151,2016,Men,18-29,Immigrants and descendants,Higher education,0.079,63.0,0.0001277398490837226,0.000264621437686091,0.0007036618125265092,0.001333244039646397,0.00048433242506811994
151,2016,Men,18-29,Immigrants and descendants,No higher education,0.56,482.0,0.006927775781530723,0.01435133985538069,0.038162024600593814,0.07230645593356551,0.009409468033186923
151,2016,Men,18-29,Non-western immigrants and descendants,Higher education,,,,,,,
151,2016,Men,18-29,Non-western immigrants and descendants,No higher education,0.606,437.0,0.0067969303423848874,0.014080284985112719,0.037441255478580515,0.09404190340909091,0.009231750679774105
151,2016,Men,30-39,Danish,Higher education,0.285,575.0,0.004206021251475797,0.008713047639302423,0.03084996234939759,0.005055841791873631,0.01594735305566368
151,2016,Men,30-39,Danish,No higher education,0.288,1242.0,0.009180637544273907,0.01901829008932369,0.06733734939759035,0.011035572146978062,0.012469357874921564
151,2016,Men,30-39,Immigrants and descendants,Higher education,0.078,128.0,0.00025624967917458035,0.0005308379413015738,0.0018795180722891568,0.002674524511117064,0.00097158427403659
151,2016,Men,30-39,Immigrants and descendants,No higher education,0.245,286.0,0.0017984189723320159,0.003725542322415993,0.013190888554216868,0.018770425930886687,0.00244265495363592
151,2016,Men,30-39,Non-western immigrants and descendants,Higher education,0.103,97.0,0.0002564293414095785,0.0005312101233517652,0.001880835843373494,0.0035479403409090907,0.0009722654729466718
151,2016,Men,30-39,Non-western immigrants and descendants,No higher education,0.259,259.0,0.001721703197987783,0.003566620586984262,0.01262820030120482,0.023821377840909094,0.002338457784285017
151,2016,Men,40-49,Danish,Higher education,0.163,1111.0,0.004647939017504235,0.009628509145044662,0.025907439198855506,0.005587048406503563,0.01762290774620475
151,2016,Men,40-49,Danish,No higher education,0.341,1717.0,0.015027385657820443,0.031130210548702682,0.08376208869814021,0.018063647302008455,0.02041054869971415
151,2016,Men,40-49,Immigrants and descendants,Higher education,0.062,97.0,0.00015435552589702787,0.0003197575499787324,0.0008603719599427754,0.0016110366997053307,0.0005852471778902297
151,2016,Men,40-49,Immigrants and descendants,No higher education,0.723,224.0,0.004156665468918433,0.008610803913228413,0.023169098712446348,0.04338387356013929,0.005645680819912152
151,2016,Men,40-49,Non-western immigrants and descendants,Higher education,0.087,69.0,0.00015407319952774498,0.0003191726924712888,0.0008587982832618026,0.0021317471590909087,0.0005841767224601011
151,2016,Men,40-49,Non-western immigrants and descendants,No higher education,0.809,199.0,0.004132000410656538,0.008559708634623565,0.02303161659513591,0.05717009943181818,0.005612180157568152
151,2016,Men,50-59,Danish,Higher education,0.49,876.0,0.011016888250089832,0.022822203317737134,0.06177003885451144,0.013242834665103507,0.04177111716621253
151,2016,Men,50-59,Danish,No higher education,0.707,2131.0,0.03866888250089831,0.08010511484474692,0.21681062023312705,0.046481874556505105,0.05252098584675451
151,2016,Men,50-59,Immigrants and descendants,Higher education,0.326,95.0,0.0007948770596991941,0.0016466397277754147,0.004456756367822708,0.008296276453254755,0.0030138186064616584
151,2016,Men,50-59,Immigrants and descendants,No higher education,1.436,163.0,0.006007597145937067,0.012445129732028923,0.033683695495754784,0.06270238414144119,0.008159659764344976
151,2016,Men,50-59,Non-western immigrants and descendants,Higher education,0.438,64.0,0.0007194702530670911,0.0014904296044236495,0.004033961721110951,0.009954545454545456,0.002727909692487349
151,2016,Men,50-59,Non-western immigrants and descendants,No higher education,1.153,137.0,0.004054232328935886,0.008398606975754999,0.022731472154266803,0.05609410511363637,0.005506553719584467
151,2016,Men,60-65,Danish,Higher education,1.82,1117.0,0.05217750628817822,0.10808911101658869,0.1608593131824656,0.06271989633788912,0.19783378746594005
151,2016,Men,60-65,Danish,No higher education,2.488,4164.0,0.26590092911041524,0.5508311356869418,0.8197524924829879,0.319625829142628,0.3611528968834972
151,2016,Men,60-65,Immigrants and descendants,Higher education,1.257,70.0,0.002258354293927416,0.004678328370905997,0.00696233581262858,0.02357085454058398,0.00856267029972752
151,2016,Men,60-65,Immigrants and descendants,No higher education,2.555,191.0,0.012525152712899749,0.025946671629094007,0.038614100332331064,0.13072729708009645,0.017011957052220597
151,2016,Men,60-65,Non-western immigrants and descendants,Higher education,,,,,,,
151,2016,Men,60-65,Non-western immigrants and descendants,No higher education,2.748,119.0,0.00839310097017607,0.017386856656741813,0.02587529672416522,0.11612642045454546,0.011399707174231333
151,2016,Women,18-29,Danish,Higher education,0.376,263.0,0.002538062727786048,0.004906619033442493,0.013981054715113813,0.003050874649060562,0.009623199688594784
151,2016,Women,18-29,Danish,No higher education,0.474,2201.0,0.026776705507930803,0.05176510866329264,0.1475009189876997,0.032186900317773735,0.0363687513072579
151,2016,Women,18-29,Immigrants and descendants,Higher education,0.645,93.0,0.0015395770237667471,0.0029763322417386126,0.008480842641029267,0.016068845432627914,0.005837388088750486
151,2016,Women,18-29,Immigrants and descendants,No higher education,0.414,403.0,0.004282172373081464,0.008278356653766,0.023588576275979073,0.04469381194749531,0.0058161472495293865
151,2016,Women,18-29,Non-western immigrants and descendants,Higher education,0.814,70.0,0.0014624505928853752,0.002827230326486057,0.008055987558320373,0.020234375,0.005544959128065395
151,2016,Women,18-29,Non-western immigrants and descendants,No higher education,0.426,366.0,0.0040017452902828396,0.0077362310211372435,0.022043828644139684,0.05536789772727273,0.005435264588998117
151,2016,Women,30-39,Danish,Higher education,0.394,908.0,0.009182074842153894,0.017750917931924185,0.06734789156626506,0.011037299848826088,0.03481432463993772
151,2016,Women,30-39,Danish,No higher education,0.62,931.0,0.01481494789795185,0.028640468393371043,0.10866340361445782,0.01780828679850677,0.02012201073694485
151,2016,Women,30-39,Immigrants and descendants,Higher education,0.372,191.0,0.0018236230172989066,0.0035254540041679073,0.013375753012048193,0.019033485132601124,0.006914363565589724
151,2016,Women,30-39,Immigrants and descendants,No higher education,0.616,294.0,0.0046482213438735175,0.008986007740398929,0.034093373493975905,0.048514331636753276,0.006313323572474378
151,2016,Women,30-39,Non-western immigrants and descendants,Higher education,0.381,139.0,0.0013592474718956934,0.0026277165823161658,0.00996969126506024,0.01880646306818182,0.0051536590112884395
151,2016,Women,30-39,Non-western immigrants and descendants,No higher education,0.641,262.0,0.004310405010009753,0.008332936389798552,0.031615587349397595,0.059638494318181814,0.005854493481140626
151,2016,Women,40-49,Danish,Higher education,0.313,1354.0,0.010877316359529798,0.021028182990969535,0.06062975679542203,0.013075062474932897,0.041241922927209025
151,2016,Women,40-49,Danish,No higher education,0.609,1521.0,0.023774164570607256,0.04596055373623102,0.13251630901287553,0.028577700305433003,0.032290629575402637
151,2016,Women,40-49,Immigrants and descendants,Higher education,0.411,129.0,0.0013607874339099633,0.002630693658827032,0.007584978540772531,0.014202785963032415,0.005159497859089139
151,2016,Women,40-49,Immigrants and descendants,No higher education,0.552,259.0,0.0036694214876033062,0.00709377791009229,0.02045321888412017,0.03829841950174123,0.00498389458272328
151,2016,Women,40-49,Non-western immigrants and descendants,Higher education,0.517,87.0,0.0011544325239977414,0.0022317654063709435,0.0064347639484978545,0.01597265625,0.004377092253795251
151,2016,Women,40-49,Non-western immigrants and descendants,No higher education,0.493,223.0,0.002821698064781069,0.005454946908802223,0.01572804005722461,0.039040838068181816,0.003832496688279997
151,2016,Women,50-59,Danish,Higher education,0.537,1058.0,0.014582054309327037,0.028190235189044358,0.08175938984026479,0.017528337395489466,0.05528863370961464
151,2016,Women,50-59,Danish,No higher education,0.715,1999.0,0.03668407679277245,0.07091818001389302,0.20568211253417756,0.0440960417116589,0.04982517604406331
151,2016,Women,50-59,Immigrants and descendants,Higher education,0.416,77.0,0.0008221343873517786,0.0015893619132678375,0.004609584112821989,0.008580766139833914,0.0031171662125340596
151,2016,Women,50-59,Immigrants and descendants,No higher education,0.72,161.0,0.0029752066115702478,0.005751711818993748,0.01668153691178587,0.03105277256897937,0.00404099560761347
151,2016,Women,50-59,Non-western immigrants and descendants,Higher education,0.569,51.0,0.0007448026282018377,0.0014398630544805,0.004175996546265649,0.010305042613636364,0.0028239587388088744
151,2016,Women,50-59,Non-western immigrants and descendants,No higher education,0.847,137.0,0.002978260869565217,0.005757616354073633,0.01669866167793927,0.04120703125,0.004045143972669594
151,2016,Women,60-65,Danish,Higher education,1.412,1244.0,0.04508310661670345,0.08715530415798352,0.1389878145276151,0.054192083423317806,0.17093499416115218
151,2016,Women,60-65,Danish,No higher education,2.081,5306.0,0.283398850161696,0.5478706956435447,0.8736972622250355,0.3406591799586586,0.3849189848706686
151,2016,Women,60-65,Immigrants and descendants,Higher education,1.118,93.0,0.0026686001745290285,0.005158975885680262,0.008227092894445323,0.027852665416555053,0.010118139353834177
151,2016,Women,60-65,Immigrants and descendants,No higher education,1.308,234.0,0.00785565422719573,0.01518666269723132,0.02421838898559899,0.08199089204393249,0.010669734365195567
151,2016,Women,60-65,Non-western immigrants and descendants,Higher education,,,,,,,
151,2016,Women,60-65,Non-western immigrants and descendants,No higher education,1.19,100.0,0.0030542579949694574,0.005904535079884886,0.00941604684285488,0.04225852272727273,0.004148365056124939
151,2017,Men,18-29,Danish,Higher education,0.186,161.0,0.0007648260714103285,0.0015851993012545658,0.004181818181818182,0.0009278101375635147,0.0028099840480435394
151,2017,Men,18-29,Danish,No higher education,0.189,2512.0,0.012125657659498391,0.025131967603620773,0.0662991202346041,0.014709629446028008,0.016660280029476785
151,2017,Men,18-29,Immigrants and descendants,Higher education,0.137,73.0,0.00025542728712264393,0.0005294055370282145,0.001396592654657171,0.0025689699460570256,0.0009384442150699072
151,2017,Men,18-29,Immigrants and descendants,No higher education,0.226,491.0,0.002834091025182612,0.005874014080779207,0.015495880463622401,0.02850398150526586,0.003893953749517493
151,2017,Men,18-29,Non-western immigrants and descendants,Higher education,0.176,51.0,0.00022924860806047915,0.0004751468953469906,0.0012534562211981566,0.003007035175879397,0.0008422633011166369
151,2017,Men,18-29,Non-western immigrants and descendants,No higher education,0.231,450.0,0.0026549011595239313,0.0055026202953787524,0.014516129032258065,0.034824120603015075,0.0036477523949889463
151,2017,Men,30-39,Danish,Higher education,0.249,594.0,0.0037775450784083365,0.00782944259171034,0.027635650224215248,0.004582538108811501,0.013878765130899879
151,2017,Men,30-39,Danish,No higher education,0.305,1247.0,0.009713822342544823,0.020133132179344662,0.07106408819133034,0.011783833188747057,0.013346492613257536
151,2017,Men,30-39,Immigrants and descendants,Higher education,0.104,144.0,0.0003824896562292486,0.0007927584564078132,0.002798206278026906,0.0038469047007449264,0.0014052735291357793
151,2017,Men,30-39,Immigrants and descendants,No higher education,0.226,270.0,0.0015584614598763856,0.003230109575988566,0.011401345291479821,0.015674287182121757,0.0021412780292662387
151,2017,Men,30-39,Non-western immigrants and descendants,Higher education,0.14,107.0,0.0003825918169280278,0.0007929701974485206,0.002798953662182362,0.005018425460636516,0.0014056488692877921
151,2017,Men,30-39,Non-western immigrants and descendants,No higher education,0.239,247.0,0.0015077131327578279,0.0031249272140172566,0.011030082212257099,0.019776549413735342,0.0020715513913745305
151,2017,Men,40-49,Danish,Higher education,0.191,1067.0,0.005205010982275118,0.010788047218252078,0.029829771662763464,0.006314196306853389,0.019123299239936192
151,2017,Men,40-49,Danish,No higher education,0.418,1616.0,0.017252081524237625,0.03575713302630882,0.0988711943793911,0.020928491758582225,0.023703828473172615
151,2017,Men,40-49,Immigrants and descendants,Higher education,0.055,109.0,0.0001531133472952955,0.00031734688475993863,0.0008774882903981265,0.0015399434883123554,0.0005625410528291264
151,2017,Men,40-49,Immigrants and descendants,No higher education,0.883,240.0,0.0054124738213209385,0.011218040336668254,0.031018735362997655,0.05443616748009247,0.007436572270765343
151,2017,Men,40-49,Non-western immigrants and descendants,Higher education,0.055,73.0,0.00010254380139960157,0.00021253506960986713,0.000587675644028103,0.0013450586264656618,0.00037674767758280944
151,2017,Men,40-49,Non-western immigrants and descendants,No higher education,0.921,216.0,0.005080860193083721,0.010530728918532635,0.029118266978922717,0.06664522613065327,0.006980945362669755
151,2017,Men,50-59,Danish,Higher education,0.286,926.0,0.0067639577054707046,0.014019162564184002,0.037427360090446574,0.00820535382327426,0.02485089612461293
151,2017,Men,50-59,Danish,No higher education,0.875,2131.0,0.04762284824028196,0.09870440950717273,0.263513990955342,0.05777125418267443,0.06543232620977647
151,2017,Men,50-59,Immigrants and descendants,Higher education,0.247,93.0,0.0005866833529141339,0.0012159758615213592,0.0032463256076879594,0.005900590804007192,0.0021554846579712864
151,2017,Men,50-59,Immigrants and descendants,No higher education,1.08,174.0,0.00479950962864586,0.009947594092424964,0.02655737704918033,0.048271256100693556,0.006594378355616381
151,2017,Men,50-59,Non-western immigrants and descendants,Higher education,0.323,65.0,0.0005362159677172192,0.0011113757874119951,0.002967071791972866,0.007033500837520938,0.0019700666228769825
151,2017,Men,50-59,Non-western immigrants and descendants,No higher education,0.408,147.0,0.0015317975174950196,0.003174845164363983,0.008475975127190503,0.020092462311557785,0.0021046425939572583
151,2017,Men,60-65,Danish,Higher education,1.844,1129.0,0.05317147673290085,0.11020464771584353,0.16350239535066366,0.06450229272524477,0.19535291357793
151,2017,Men,60-65,Danish,No higher education,2.544,4162.0,0.2704226388108495,0.5604853104653009,0.8315501452917616,0.32804957243772465,0.3715523739340983
151,2017,Men,60-65,Immigrants and descendants,Higher education,2.545,77.0,0.0050049803340654845,0.01037345826054735,0.01539032435404068,0.05033778576932957,0.018388383222295204
151,2017,Men,60-65,Immigrants and descendants,No higher education,1.677,195.0,0.008352020227818358,0.017310624106717486,0.025682478598916203,0.08400077061392243,0.01147541846510159
151,2017,Men,60-65,Non-western immigrants and descendants,Higher education,,,,,,,
151,2017,Men,60-65,Non-western immigrants and descendants,No higher education,1.185,124.0,0.0037528732696531647,0.007778307130379546,0.011540092672583052,0.04922613065326634,0.0051563322454995265
151,2017,Women,18-29,Danish,Higher education,0.459,270.0,0.0031651938499259336,0.006116073631742585,0.01730624214495182,0.0038396951295079935,0.011628976259735385
151,2017,Women,18-29,Danish,No higher education,0.348,2183.0,0.019402462072840576,0.0374911908404481,0.10608630079597821,0.023537117362746312,0.0266583850931677
151,2017,Women,18-29,Immigrants and descendants,Higher education,0.189,111.0,0.0005358073249221025,0.0010353353402753787,0.0029296187683284457,0.005388903159517082,0.001968565262268931
151,2017,Women,18-29,Immigrants and descendants,No higher education,0.286,406.0,0.002965622924860806,0.005730444652815476,0.01621505376344086,0.029826868738761877,0.004074674527143208
151,2017,Women,18-29,Non-western immigrants and descendants,Higher education,0.253,83.0,0.0005363181284159984,0.001036322360953462,0.0029324116743471586,0.007034840871021775,0.001970441963028995
151,2017,Women,18-29,Non-western immigrants and descendants,No higher education,0.303,370.0,0.0028633089850334578,0.0055327444109954105,0.01565563468789275,0.03755778894472362,0.003934098326139594
151,2017,Women,30-39,Danish,Higher education,0.403,928.0,0.009551616693058181,0.018456497063613485,0.06987742899850524,0.011587061593753873,0.035092802852585155
151,2017,Women,30-39,Danish,No higher education,0.452,892.0,0.010297389794146192,0.019897547253614964,0.07533333333333334,0.012491758582228282,0.014148296311892482
151,2017,Women,30-39,Immigrants and descendants,Higher education,0.502,211.0,0.0027052663840220668,0.005227360213196466,0.019791106128550073,0.027208322630362186,0.009939194895373933
151,2017,Women,30-39,Immigrants and descendants,No higher education,0.285,295.0,0.0021472901874648818,0.004149188175492276,0.015709080717488787,0.021596455175956843,0.002950310559006211
151,2017,Women,30-39,Non-western immigrants and descendants,Higher education,0.654,156.0,0.002605710783061756,0.00503498988303805,0.019062780269058298,0.03417889447236181,0.009573425917237498
151,2017,Women,30-39,Non-western immigrants and descendants,No higher education,0.318,261.0,0.002119783419318588,0.004096037111977496,0.015507847533632288,0.027805025125628144,0.0029125171070639015
151,2017,Women,40-49,Danish,Higher education,0.247,1346.0,0.008491137559380907,0.016407343433844937,0.04866247072599531,0.010300594869252696,0.031196584404616687
151,2017,Women,40-49,Danish,No higher education,0.712,1400.0,0.025458446135771567,0.04919311059566697,0.14590163934426228,0.03088362870244144,0.03497912060918693
151,2017,Women,40-49,Immigrants and descendants,Higher education,0.253,150.0,0.000969249629667467,0.001872871736662883,0.005554742388758783,0.009748266118674544,0.0035610396922210754
151,2017,Women,40-49,Immigrants and descendants,No higher education,0.484,275.0,0.003399397251877203,0.006568622612643735,0.01948185011709602,0.034189571024916515,0.004670667087763624
151,2017,Women,40-49,Non-western immigrants and descendants,Higher education,0.304,102.0,0.0007919497369362007,0.0015302768593002023,0.004538641686182669,0.010387939698492462,0.002909636858402928
151,2017,Women,40-49,Non-western immigrants and descendants,No higher education,0.55,238.0,0.0033432088675486543,0.006460050338054583,0.01915983606557377,0.04385259631490788,0.0045934659788749695
151,2017,Women,50-59,Danish,Higher education,0.432,1113.0,0.012280124636052511,0.023728766717662733,0.06795025438100621,0.014897013260627093,0.04511738763254199
151,2017,Women,50-59,Danish,No higher education,0.769,1997.0,0.039221867497573684,0.07578803730938163,0.21702840587902772,0.04758002850415169,0.05388963750570235
151,2017,Women,50-59,Immigrants and descendants,Higher education,0.507,75.0,0.0009711651427695766,0.001876573064205695,0.005373798756359525,0.009767531466735166,0.0035680773200713147
151,2017,Women,50-59,Immigrants and descendants,No higher education,0.866,164.0,0.003627317770853553,0.007009031239204461,0.020071226681741095,0.036481890572823014,0.004983822858546513
151,2017,Women,50-59,Non-western immigrants and descendants,Higher education,0.16,50.0,0.00020432139755835932,0.0003948082712332823,0.0011305822498586771,0.0026800670016750416,0.0007506803040255232
151,2017,Women,50-59,Non-western immigrants and descendants,No higher education,0.404,141.0,0.0014548705113142976,0.002811232295316587,0.008050310910118711,0.019083417085427136,0.001998947257606064
